geohash6,geohash8,plant,latin_name,family,optimal_temperature,optimal_humidity,optimal_soil_ph,water_requirements_mm_per_week,sunlight_requirements_hours_per_day
u8k123,u8k123uu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123uv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123uw,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ux,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123uy,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123uz,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v0,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v1,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v2,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v3,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v4,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v5,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v6,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v7,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v8,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123v9,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vb,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vc,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vd,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ve,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vf,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vg,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vh,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vj,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vk,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vm,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vn,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vp,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vq,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vr,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vs,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vt,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vw,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vx,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vy,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123vz,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w0,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w1,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w2,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w3,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w4,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w5,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w6,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w7,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w8,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123w9,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wb,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wc,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wd,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123we,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wf,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wg,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wh,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wj,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wk,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wm,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wn,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wp,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wq,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wr,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ws,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wt,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ww,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wx,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wy,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123wz,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x0,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x1,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x2,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x3,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x4,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x5,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x6,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x7,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x8,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123x9,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xb,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xc,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xd,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xe,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xf,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xg,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xh,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xj,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xk,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xm,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xn,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xp,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xq,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xr,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xs,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xt,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xw,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xx,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xy,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123xz,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y0,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y1,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y2,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y3,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y4,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y5,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y6,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y7,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y8,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123y9,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yb,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yc,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yd,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ye,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yf,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yg,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yh,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yj,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yk,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ym,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yn,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yp,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yq,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yr,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ys,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yt,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yw,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yx,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yy,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123yz,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z0,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z1,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z2,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z3,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z4,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z5,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z6,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z7,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z8,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123z9,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zb,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zc,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zd,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ze,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zf,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zg,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zh,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zj,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zk,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zm,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zn,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zp,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zq,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zr,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zs,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zt,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zw,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zx,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zy,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123zz,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b0,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b1,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b2,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b3,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b4,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b5,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b6,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b7,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b8,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123b9,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bb,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bc,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bd,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123be,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bf,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bg,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bh,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bk,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bs,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bt,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123bv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c0,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c1,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c2,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c3,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c4,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c5,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c6,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c7,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c8,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123c9,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cb,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cc,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cd,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ce,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cf,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cg,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ch,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cj,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ck,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cm,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cn,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cq,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cs,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123ct,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cu,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cv,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cw,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cx,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
u8k123,u8k123cy,Grapevine,Vitis vinifera,Vitaceae,"(15, 22)","(50, 70)","(5.5, 6.5)",20,6
